ID,name,description,image,Lending Amount,Crypto,Country,Category,Asset ID,Background,Skin,Message,Collaboration
123,RUMDUOL #123,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/3.png,40,DAI,Cambodia,Tuk Tuk,3,Khaki,Blue,NOW IS TOMORROW.,IZUMIDA LEE
124,RUMDUOL #124,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/4.png,40,DAI,Cambodia,Tuk Tuk,4,Blue,Green,MOVING FORWARD TOGETHER.,IZUMIDA LEE
125,RUMDUOL #125,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/5.png,40,DAI,Cambodia,Tuk Tuk,5,Green,Olive Green,NEW FLOW TO A CO-WELLNESS WORLD.,IZUMIDA LEE
126,RUMDUOL #126,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/1.png,40,DAI,Cambodia,Tuk Tuk,1,Yellow,Red,EMPOWERING THE ANONYMOUS HEROS.,IZUMIDA LEE
127,RUMDUOL #127,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/2.png,40,DAI,Cambodia,Tuk Tuk,2,Orange,Yellow,HARVESTING BETTER WORLD.,IZUMIDA LEE
128,RUMDUOL #128,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/3.png,40,DAI,Cambodia,Tuk Tuk,3,Khaki,Blue,NOW IS TOMORROW.,IZUMIDA LEE
129,RUMDUOL #129,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/4.png,40,DAI,Cambodia,Tuk Tuk,4,Blue,Green,MOVING FORWARD TOGETHER.,IZUMIDA LEE
130,RUMDUOL #130,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/5.png,40,DAI,Cambodia,Tuk Tuk,5,Green,Olive Green,NEW FLOW TO A CO-WELLNESS WORLD.,IZUMIDA LEE
131,RUMDUOL #131,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/1.png,40,DAI,Cambodia,Tuk Tuk,1,Yellow,Red,EMPOWERING THE ANONYMOUS HEROS.,IZUMIDA LEE
132,RUMDUOL #132,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/2.png,40,DAI,Cambodia,Tuk Tuk,2,Orange,Yellow,HARVESTING BETTER WORLD.,IZUMIDA LEE
133,RUMDUOL #133,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/3.png,40,DAI,Cambodia,Tuk Tuk,3,Khaki,Blue,NOW IS TOMORROW.,IZUMIDA LEE
134,RUMDUOL #134,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/4.png,40,DAI,Cambodia,Tuk Tuk,4,Blue,Green,MOVING FORWARD TOGETHER.,IZUMIDA LEE
135,RUMDUOL #135,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/5.png,40,DAI,Cambodia,Tuk Tuk,5,Green,Olive Green,NEW FLOW TO A CO-WELLNESS WORLD.,IZUMIDA LEE
136,RUMDUOL #136,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/1.png,40,DAI,Cambodia,Tuk Tuk,1,Yellow,Red,EMPOWERING THE ANONYMOUS HEROS.,IZUMIDA LEE
137,RUMDUOL #137,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/2.png,40,DAI,Cambodia,Tuk Tuk,2,Orange,Yellow,HARVESTING BETTER WORLD.,IZUMIDA LEE
